,symbol,name,industry,macro,RS,RSM
1480,RTNINDIA,RATTANINDIA ENTERPRISES LTD,Electric Utilities,Utilities,0.5418910948824903,659.9619949773595
1481,RTNPOWER,RATTANINDIA POWER LTD,Electric Utilities,Utilities,0.5224910008772973,-4.971076291433107
1482,RUBYMILLS,THE RUBY MILLS LTD,Textiles,Industrials,1.2534811315285914,38.16186772927055
1484,RUCHINFRA,RUCHI INFRASTRUCTURE LTD,Diversified Commercial Services,Diversified,0.20728396168186958,-155.34628277998047
1485,RUCHIRA,RUCHIRA PAPERS LTD,Paper & Paper Products,Basic Materials,1.831049523525611,29.564070792281562
1486,RUPA,RUPA & COMPANY LTD,Other Apparels & Accessories,CDGS ,0.7789724511262835,-31.828735280502574
1487,RUSHIL,RUSHIL DECOR LTD,Forest Products - PLY & BOARDS,Basic Materials,0.2652332360266372,427.64496144120716
1488,RVHL,RAVINDER HEIGHTS LTD,Realty,CAPITAL GOODS,-0.4433234687087815,166.06416196451104
1489,RVNL,RAIL VIKAS NIGAM LTD,Construction & Engineering,CAPITAL GOODS,0.7743753354243859,17.800436934372787
1490,S&SPOWER,S&S POWER SWITCHGEARS LTD,Other Electrical Equipment/ Products,Industrials,0.9343101462424664,1.684885049890128
1491,SABEVENTS,SAB EVENTS & GOVERNANCE NOW MEDIA LTD,PRINTING & PUBLICATION,SERVICES,-0.09204739978022285,-154.19786248099956
1493,SADBHAV,SADBHAV ENGINEERING LTD,Construction & Engineering,CAPITAL GOODS,1.165906616470098,108.37741278436401
1494,SADBHIN,SADBHAV INFRASTRUCTURE PROJECT LTD,Roads & Highways,Industrials,-0.29462367467486533,236.79252603484068
1495,SAFARI,SAFARI INDUSTRIES (INDIA) LTD,PLASTIC PRODUCTS,Industrials,0.900639505760445,-6.113967864034087
1496,SAGARDEEP,SAGARDEEP ALLOYS LTD,COPPER & COPPER PRODUCTS,Basic Materials,0.6435168680873616,-33.66443395768021
1497,SAGCEM,SAGAR CEMENTS LTD,Cement & Cement Products,Basic Materials,0.8477808486353965,-11.341185795260389
1498,SAIL,STEEL AUTHORITY OF INDIA LTD,STEEL MAJOR,Basic Materials,-0.23454927144820664,-9.989554552582113
1499,SAKAR,SAKAR HEALTHCARE LTD,Pharmaceuticals,Healthcare,-0.6397442783539037,-567.6267224999104
1500,SAKHTISUG,SAKTHI SUGARS LTD,Sugar,FMCG ,1.2677342953824533,-28.705024319934015
1501,SAKSOFT,SAKSOFT LTD,Software Products,Information Technology,0.8592551259541702,-39.94483874785004
1502,SAKUMA,SAKUMA EXPORTS LTD,Trading Companies & Distributors,SERVICES,1.3962581928386444,32.382397469391975
1503,SALASAR,SALASAR TECHNO ENGINEERING LTD,Construction & Engineering,CAPITAL GOODS,-0.2644385344392451,-51.13558995226742
1504,SALONA,SALONA COTSPIN LTD,SPINNING-COTTON/BLENDED,Industrials,0.5114400755219202,-35.56220705428012
1505,SALSTEEL,S.A.L. STEEL LTD,Iron & Steel and Intermediary Products,Basic Materials,1.2133318824338963,13.39146779802023
1506,SALZERELEC,SALZER ELECTRONICS LTD,POWER EQUIPMENT,CAPITAL GOODS,1.4234488208626013,25.83091742176451
1507,SAMBHAAV,SAMBHAAV MEDIA LTD,PRINTING & PUBLICATION,SERVICES,-0.16160488344474222,-46.432804879124355
1508,SANCO,SANCO INDUSTRIES LTD,PLASTIC PRODUCTS,Industrials,0.3057236499592684,-178.86193657519578
1509,SANDESH,THE SANDESH LTD,PRINTING & PUBLICATION,SERVICES,1.0316075103714752,-7.77320947209299
1510,SANDHAR,SANDHAR TECHNOLOGIES LTD,Auto Parts & Equipment,CDGS ,0.8734733580430086,-7.019327619015536
1511,SANGAMIND,SANGAM (INDIA) LTD,Textiles,Industrials,1.1606858452621276,-36.651618425260324
1512,SANGHIIND,SANGHI INDUSTRIES LTD,Cement & Cement Products,Basic Materials,1.3430749263534303,-20.438001030213403
1514,SANGHVIMOV,SANGHVI MOVERS LTD,Transport Related Services,SERVICES,0.2872646715310034,-174.4030542907341
1515,SANGINITA,SANGINITA CHEMICALS LTD,Specialty Chemicals,Basic Materials,-0.6661145407440626,16.33634868421019
1516,SANOFI,SANOFI INDIA LTD,Pharmaceuticals,Healthcare,-1.031263759626013,-30.629588092930838
1517,SANSERA,SANSERA ENGINEERING LTD,Auto Parts & Equipment,CDGS ,1.068567805902231,-22.50769848802362
1518,SANWARIA,SANWARIA CONSUMER LTD,Packaged Foods,FMCG ,0.4344153942738191,-31.850736563147354
1519,SAPPHIRE,SAPPHIRE FOODS INDIA LTD,Restaurants,SERVICES,1.008904806495589,6.427411908004443
1520,SARDAEN,SARDA ENERGY & MINERALS LTD,Iron & Steel and Intermediary Products,Basic Materials,-0.15437627561971537,-2817.6504012937107
1521,SAREGAMA,SAREGAMA INDIA LTD,Movies & Entertainment,SERVICES,0.6347900362013874,-10.52887630392062
1522,SARLAPOLY,SARLA PERFORMANCE FIBERS LTD,Textiles,Industrials,0.6803282024734096,-40.613663215704264
1523,SASKEN,SASKEN TECHNOLOGIES LTD,IT Consulting & Application Software,Information Technology,0.5514288117559393,52.45972577966034
1524,SASTASUNDR,SASTASUNDAR VENTURES LTD,Healthcare  - Services,Healthcare,0.7411924678331813,-47.50449613042292
1526,SATIA,SATIA INDUSTRIES LTD,Paper & Paper Products,Basic Materials,1.6609269321397733,27.699003325696413
1527,SATIN,SATIN CREDITCARE NETWORK LTD,Fin COS (including NBFCs),Finance,1.29998171256542,3.4156458014297453
1528,SBC,SBC EXPORTS LTD,Other Apparels & Accessories,CDGS ,-0.3205485455456172,-24.35837020239946
1529,SBCL,SHIVALIK BIMETAL CONTROLS LTD,IRON & STEEL PRODUCTS,Basic Materials,0.4043390502645664,-45.15608245976688
1530,SBICARD,SBI CARDS AND PAYMENT SERVICES LTD,Fin COS (including NBFCs),Finance,0.9304332627352129,-23.56746576337818
1531,SBIETFCON,SBI MUTUAL FUND - SBI ETF CONSUMPTION,MF / ETF,Finance,0.9488118540520678,-15.442532082051475
1532,SBIETFIT,SBI MUTUAL FUND-SBI ETF IT,MF / ETF,Finance,0.7431937876464191,-9.825861180464667
1533,SBIETFPB,SBI MUTUAL FUND - SBI ETF PRIVATE BANK - SBI ETF PRIVATE BANK,MF / ETF,Finance,1.067889717694665,66.6953243111658
1534,SBIETFQLTY,SBI MUTUAL FUND - SBI - ETF QUALITY - SBI-ETF QUALITY,MF / ETF,Finance,1.154250271260418,-1.163491589335075
1535,SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Life Insurance,Finance,0.9544611530661631,-8.518228228295854
1536,SBIN,STATE BANK OF INDIA,BANKS - PSU,Finance,0.38167039633025324,38.986480224624344
1538,SCHAEFFLER,SCHAEFFLER INDIA LTD,Industrial Machinery,CAPITAL GOODS,1.191264567649376,-17.716974650100227
1539,SCHAND,S CHAND AND COMPANY LTD,PRINTING & PUBLICATION,SERVICES,-0.030749063668854812,-82.7503596572535
1540,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,Heavy Electrical Equipment,Industrials,0.773264077242228,280.4818699130121
1541,SCI,SHIPPING CORPORATION OF INDIA LTD,Shipping,SERVICES,1.3942641060429646,37.340017287338576
1542,SDBL,SOM DISTILLERIES & BREWERIES LTD,Breweries & Distilleries,FMCG ,-1.146885417752049,451.6006159237736
1543,SEAMECLTD,SEAMEC LTD,Shipping,SERVICES,0.8864579922237877,20.82043016248136
1544,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LTD,Internet Software & Services,Information Technology,-0.20431984584258117,-18.445872454643364
1545,SEJALLTD,SEJAL GLASS LTD,GLASS,CAPITAL GOODS,-0.5128571712952511,-71.36210169319875
1546,SELAN,SELAN EXPLORATION TECHNOLOGY LTD,OIL Exploration & Production,Energy,1.0240065954026085,-41.25297157047571
1547,SELMC,SEL MANUFACTURING COMPANY LTD,Textiles,Industrials,-0.7635032790195971,43.868017453319894
1550,SEQUENT,SEQUENT SCIENTIFIC LTD,Pharmaceuticals,Healthcare,0.749728272511226,-16.457262877466405
1551,SERVOTECH,SERVOTECH POWER SYSTEMS LTD,POWER EQUIPMENT,CAPITAL GOODS,1.2946175268822169,39.80386949625192
1552,SESHAPAPER,SESHASAYEE PAPER AND BOARDS LTD,Paper & Paper Products,Basic Materials,1.0021389824302995,-29.747014659844183
1553,SETCO,SETCO AUTOMOTIVE LTD,Auto Parts & Equipment,CDGS ,-0.36392147207144127,-47.12774795201049
1554,SETF10GILT,SBI MUTUAL FUND - SBI-ETF 10 YEAR GILT,MF / ETF,Finance,0.9385923937703913,-25.472510400982664
1555,SETFGOLD,SBI-ETF GOLD,MF / ETF - GOLD ETF,Finance,-0.4927706435432533,-10.667509361640693
1556,SETFNIF50,SBI-ETF NIFTY 50,MF / ETF,Finance,1.0921144834689527,5.188317147060939
1557,SETFNIFBK,SBI-ETF NIFTY BANK,MF / ETF,Finance,0.7837882648323782,32.29780629704635
1558,SETFNN50,SBI-ETF NIFTY NEXT 50,MF / ETF,Finance,1.4189324421281857,-7.608280787592403
1559,SETUINFRA,SETUBANDHAN INFRASTRUCTURE LTD,Construction & Engineering,CAPITAL GOODS,1.479615674335004,-3.1867293462390367
1560,SEYAIND,SEYA INDUSTRIES LTD,Specialty Chemicals,Basic Materials,0.4704577266788043,101.84566533699977
1561,SFL,SHEELA FOAM LTD,"Furniture, Furnishing & Paints",CAPITAL GOODS,0.9493062452578639,10.593588812199028
1562,SGIL,SYNERGY GREEN INDUSTRIES LTD, Industrial Products,Industrials,-0.26425216429629833,-444.73670551717885
1563,SGL,STL GLOBAL LTD,Textiles,Industrials,1.6832655910554042,31.304954897600613
1564,SHAHALLOYS,SHAH ALLOYS LTD,Iron & Steel and Intermediary Products,Basic Materials,1.1120119013219378,-22.329947864510856
1565,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD,Industrial Machinery,CAPITAL GOODS,1.318782258448985,71.89906329673943
1566,SHALBY,SHALBY LTD,Healthcare  - Facilities,Healthcare,0.6892700402907477,-33.934989563887264
1567,SHALPAINTS,SHALIMAR PAINTS LTD,PAINTS,Industrials,-0.6112459393518594,1563.4839302663377
1568,SHANKARA,SHANKARA BUILDING PRODUCTS LTD,Specialty Retail,CDGS ,0.4407115313886867,-36.57748225719549
1569,SHANTIGEAR,SHANTHI GEARS LTD,Industrial Machinery,CAPITAL GOODS,-0.018707154766814463,-105.60731379315855
1570,SHARDACROP,SHARDA CROPCHEM LTD,Agrochemicals,Basic Materials,0.7601581720362868,-28.167651912965862
1571,SHARDAMOTR,SHARDA MOTOR INDUSTRIES LTD,Auto Parts & Equipment,CDGS ,1.5406289011971874,-7.264221117062053
1572,SHAREINDIA,SHARE INDIA SECURITIES LTD,Financial Services,Finance,-0.08560819535355448,-44.74873901768136
1573,SHARIABEES,NIPPON INDIA ETF SHARIAH BEES,MF / ETF,Finance,0.7658194984405263,-17.455316155236833
1574,SHEMAROO,SHEMAROO ENTERTAINMENT LTD,Movies & Entertainment,SERVICES,0.7691533895285375,17.88739275886375
1576,SHILPAMED,SHILPA MEDICARE LTD,Pharmaceuticals,Healthcare,0.6637344306483804,-6.197458679186296
1578,SHIVALIK,SHIVALIK RASAYAN LTD,Agrochemicals,Basic Materials,-0.633342727235652,51.20320664232185
1579,SHIVAMAUTO,SHIVAM AUTOTECH LTD,Auto Parts & Equipment,CDGS ,0.4607283341321211,-21.73004409091499
1580,SHIVAMILLS,SHIVA MILLS LTD,Textiles,Industrials,0.2677973178758464,-3.6618248377387697
1581,SHIVATEX,SHIVA TEXYARN LTD,SPINNING-COTTON/BLENDED,Industrials,1.4635104538184973,27.67129646137314
1582,SHK,S H KELKAR AND COMPANY LTD,Personal Products,FMCG ,0.7682500437453914,0.40722157081811705
1583,SHOPERSTOP,SHOPPERS STOP LTD,Department Stores,SERVICES,-0.6009037800801739,398.2505274758441
1584,SHRADHA,SHRADHA INFRAPROJECTS LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,1.3268490711772036,33.85674382009884
1585,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD,Cement & Cement Products,Basic Materials,0.7633236370991602,-34.29627660505379
1586,SHREECEM,SHREE CEMENT LTD,Cement & Cement Products,Basic Materials,0.9440598120242145,-19.47935155801369
1587,SHREEPUSHK,SHREE PUSHKAR CHEMICALS & FERTILISERS LTD,Specialty Chemicals,Basic Materials,1.4306252864395685,2.509051786110561
1588,SHREERAMA,SHREE RAMA MULTI-TECH LTD,Containers & Packaging,Industrials,0.0634022655302188,-142.98449027206982
1589,SHRENIK,SHRENIK LTD,Paper & Paper Products,Basic Materials,0.6073439784551283,-47.52266425159022
1590,SHREYANIND,SHREYANS INDUSTRIES LTD,Paper & Paper Products,Basic Materials,2.144442933964974,63.65761049626437
1591,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD,Shipping,SERVICES,1.266091609752202,-3.028984346129049
1592,SHRIPISTON,SHRIRAM PISTONS & RINGS LTD,Auto Parts & Equipment,CDGS ,0.24318661629446262,-2296.137230406292
1595,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,Realty,CAPITAL GOODS,-0.054455408526406464,-244.59203363159241
1596,SHYAMCENT,SHYAM CENTURY FERROUS LTD,FERRO & SILICA MANGANESE,Basic Materials,-0.06618059396208283,-127.23903805169421
1597,SHYAMMETL,SHYAM METALICS AND ENERGY LTD,Iron & Steel and Intermediary Products,Basic Materials,1.0560799758860082,42.409726371310796
1598,SHYAMTEL,SHYAM TELECOM LTD,Telecommunications Equipment,Telecom,1.2201293567931764,34.82024544625695
1601,SIEMENS,SIEMENS LTD,Heavy Electrical Equipment,Industrials,1.1552062446321447,-22.887600896983084
1602,SIGACHI,SIGACHI INDUSTRIES LTD,Pharmaceuticals,Healthcare,-0.36447994747984325,25.08024278961183
1603,SIGIND,SIGNET INDUSTRIES LTD,PLASTIC PRODUCTS,Industrials,-0.13732874381594407,-17.9811843541968
1604,SIKKO,SIKKO INDUSTRIES LTD,PESTICIDES AND AGROCHEMICALS,Basic Materials,0.9270061528742093,-33.02553114553237
1605,SIL,STANDARD INDUSTRIES LTD,Textiles,Industrials,-0.02445183324305379,-104.89075386545838
1606,SILGO,SILGO RETAIL LTD,GEMS  / JEWELLERY & WATCHES,CDGS ,-0.6401320711423814,34.36090327104482
1607,SILINV,SIL INVESTMENTS LTD,Financial Services,Finance,0.3853717501563052,39.4060231042298
1608,SILLYMONKS,SILLY MONKS ENTERTAINMENT LTD,MEDIA & ENTERTAINMENT,SERVICES,-1.2210856076097036,27.703187481723557
1609,SIMBHALS,SIMBHAOLI SUGARS LTD,Sugar,FMCG ,0.9838941506173456,-34.069225932349035
1610,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD,Construction & Engineering,CAPITAL GOODS,1.6966631913105101,18.17531729311217
1611,SINTERCOM,SINTERCOM INDIA LTD,Auto Parts & Equipment,CDGS ,0.7700654298259447,-21.520807123778308
1613,SIRCA,SIRCA PAINTS INDIA LTD,PAINTS,Industrials,0.6183607915191099,11.541004138654088
1614,SIS,SIS LTD,Specialized Consumer Services,SERVICES,1.1645310025570548,-16.669421442181886
1615,SITINET,SITI NETWORKS LTD,Broadcasting & Cable TV,SERVICES,0.248575037341909,-15.228984324589767
1616,SIYSIL,SIYARAM SILK MILLS LTD,Textiles,Industrials,1.40958531710981,54.75124966106768
1617,SJS,S.J.S. ENTERPRISES LTD,Auto Parts & Equipment,CDGS ,0.8370588317556596,-30.61879346105336
1618,SJVN,SJVN LTD,Electric Utilities,Utilities,-0.2755200038921783,20.963325959869582
1619,SKFINDIA,SKF INDIA LTD, Industrial Goods,Industrials,1.495583011147366,-31.07526382063034
1620,SKIL,SKIL INFRASTRUCTURE LTD,CONSTRUCTION CIVIL,CAPITAL GOODS,1.1059006785401686,-270.9629663891227
1621,SKIPPER,SKIPPER LTD,Construction & Engineering,CAPITAL GOODS,1.279387066503157,-0.43462985605651205
1622,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD,Other Food Products,FMCG ,0.14388462299878502,178.92505373775626
1623,SMARTLINK,SMARTLINK HOLDINGS LTD,Networking Equipment,Information Technology,0.3623374041469109,-37.38806873815656
1624,SMCGLOBAL,SMC GLOBAL SECURITIES LTD,Financial Services,Finance,0.5810807214721465,3.031344609910236
1625,SMLISUZU,SML ISUZU LTD,"Construction, Agricultural & Commercial Vehicles",CAPITAL GOODS,-0.4588111593403781,172.5646527961707
1626,SMLT,SARTHAK METALS LTD,IRON & STEEL PRODUCTS,Basic Materials,-0.4613742720873485,25.15350080403016
1628,SMSLIFE,SMS LIFESCIENCES INDIA LTD,Pharmaceuticals,Healthcare,0.5668253062629329,-4.52244869926568
1629,SMSPHARMA,SMS PHARMACEUTICALS LTD,Pharmaceuticals,Healthcare,0.5383626689131897,-6.824702311201891
1630,SNOWMAN,SNOWMAN LOGISTICS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,1.510566360374749,13.480850342949369
1631,SOBHA,SOBHA LTD,Realty,CAPITAL GOODS,0.9810843724421003,-23.53491776153036
1632,SOLARA,SOLARA ACTIVE PHARMA SCIENCES LTD,Pharmaceuticals,Healthcare,-0.1259180290368486,-3532.0623217492566
1633,SOLARINDS,SOLAR INDUSTRIES INDIA LTD,EXPLOSIVES,Basic Materials,0.8867460792107841,18.97127352095056
1634,SOMANYCERA,SOMANY CERAMICS LTD,CERAMICS / GRANITES ,CDGS ,1.0716488245862184,127.97735263220629
1635,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD,SPINNING-COTTON/BLENDED,Industrials,-0.24493994303333438,-137.1532876965316
1636,SOMICONVEY,SOMI CONVEYOR BELTINGS LTD,INDUSTRIAL EQUIPMENT,CAPITAL GOODS,0.6182043143366396,-48.51121572238497
1637,SONACOMS,SONA BLW PRECISION FORGINGS LTD,Auto Parts & Equipment,CDGS ,-0.16631475707226795,-184.28854850051044
1638,SONATSOFTW,SONATA SOFTWARE LTD,IT Consulting & Application Software,Information Technology,0.3973183543214776,-34.54792751104101
1640,SOTL,SAVITA OIL TECHNOLOGIES LTD,Refineries & Petroleum Products,Energy,0.8346968560687786,-12.267871430400778
1641,SOUTHBANK,THE SOUTH INDIAN BANK LTD,BANKS - PVT,Finance,0.30685511869281695,-17.785757094427122
1642,SOUTHWEST,SOUTH WEST PINNACLE EXPLORATION LTD,Diversified Commercial Services,Diversified,0.9492963730284564,-43.838936140448695
1643,SPAL,S. P. APPARELS LTD,Other Apparels & Accessories,CDGS ,0.7732513201180383,-29.639025899805404
1644,SPANDANA,SPANDANA SPHOORTY FINANCIAL LTD,Fin COS (including NBFCs),Finance,-0.23166577567078678,-169.2085727387413
1645,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD,Pharmaceuticals,Healthcare,1.263744875079661,-7.021331241751271
1646,SPCENET,SPACENET ENTERPRISES INDIA LTD,MEDIA & ENTERTAINMENT,SERVICES,1.626518610094816,2.68627490827269
1647,SPECIALITY,SPECIALITY RESTAURANTS LTD,Restaurants,SERVICES,0.1485391613380354,-163.7701380297991
1648,SPENCERS,SPENCER'S RETAIL LTD,DIVERSIFIED RETAIL,Diversified,0.7183729733645385,-16.41470599256467
1650,SPIC,SOUTHERN PETROCHEMICALS INDUSTRIES CORPORATION  LTD,FERTILIZERS,Basic Materials,1.2660279516033908,39.406800164039566
1652,SPLIL,SPL INDUSTRIES LTD,Other Apparels & Accessories,CDGS ,0.18589917602490155,-81.47556779658358
1653,SPMLINFRA,SPML INFRA LTD,Construction & Engineering,CAPITAL GOODS,1.581587001336968,18.253841592906596
1654,SPTL,SINTEX PLASTICS TECHNOLOGY LTD,PLASTIC PRODUCTS,Industrials,1.4214933838963706,-19.610416181627045
1655,SPYL,SHEKHAWATI POLY-YARN LTD,MAN MADE  & BLENDED FIBRES,CAPITAL GOODS,0.4050976400870265,-40.057370118808045
1656,SREEL,SREELEATHERS LTD,Footwear,CDGS ,0.8854975166100891,32.324904451502604
1658,SRF,SRF LTD,Diversified Commercial Services,Diversified,1.210937386535142,2.178459509278352
1659,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD,Commodity Chemicals,Basic Materials,0.5964237718357155,30.147468799679068
1661,SRPL,SHREE RAM PROTEINS LTD,ANIMAL FEED,Industrials,-0.3663937244156053,-15.228984324589778
1663,SSWL,STEEL STRIPS WHEELS LTD,Auto Parts & Equipment,CDGS ,0.3700205777365521,-49.444230539234844
1665,STAR,STRIDES PHARMA SCIENCE LTD,Pharmaceuticals,Healthcare,1.4046664507912403,-7.141736638112839
1666,STARCEMENT,STAR CEMENT LTD,Cement & Cement Products,Basic Materials,0.01925491240319086,-94.60483723761821
1667,STARHEALTH,STAR HEALTH AND ALLIED INSURANCE COMPANY LTD,General Insurance,Finance,0.4043861617245001,29.77639933066376
1668,STARPAPER,STAR PAPER MILLS LTD,Paper & Paper Products,Basic Materials,1.7658240501221614,15.34873583824876
1669,STCINDIA,THE STATE TRADING CORPORATION OF INDIA LTD,Trading Companies & Distributors,SERVICES,1.3142112755618214,891.6748027457127
1670,STEELCAS,STEELCAST LTD, Industrial Products,Industrials,0.47590963756867366,-239.57276280964467
1671,STEELCITY,STEEL CITY SECURITIES LTD,STOCKBROKING AND ALLIED,Finance,0.6819269833876178,11.970303010231476
1672,STEELXIND,STEEL EXCHANGE INDIA LTD,Iron & Steel and Intermediary Products,Basic Materials,0.389282476190847,-66.6052808295867
1673,STEL,STEL HOLDINGS LTD,Holding Companies,Finance,-0.06721360746331781,-120.84394318295718
1674,STERTOOLS,STERLING TOOLS LTD,Auto Parts & Equipment,CDGS ,0.8144904673767889,-27.771053616440245
1676,STLTECH,STERLITE TECHNOLOGIES LTD,Other Telecom Services,Telecom,1.0944879285550735,8.560542194064457
1677,STOVEKRAFT,STOVE KRAFT LTD,Household Appliances,CAPITAL GOODS,1.364400513078684,78.08013407820964
1678,STYLAMIND,STYLAM INDUSTRIES LTD,Forest Products - PLY & BOARDS,Basic Materials,1.1420052614829248,-2.248941000801441
1681,SUBEXLTD,SUBEX LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,0.9779593805572925,-36.83479291738164
1682,SUBROS,SUBROS LTD,Auto Parts & Equipment,CDGS ,1.0896866519135888,72.10751620789098
1683,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD,Specialty Chemicals,Basic Materials,0.700212893301449,74.71364879568976
1684,SUMEETINDS,SUMEET INDUSTRIES LTD,Textiles,Industrials,-1.0857073564515,25.55443436179845
1685,SUMICHEM,SUMITOMO CHEMICAL INDIA LTD,Agrochemicals,Basic Materials,0.2909906935352253,-67.43401098921336
1686,SUMIT,SUMIT WOODS LTD,DIVERSIFIED SERVICES,Diversified,0.9731260905740061,138.4941135571742
1687,SUMMITSEC,SUMMIT SECURITIES LTD,INVESTMENT COMPANIES,Finance,1.5772257303605832,192.3732140861643
1689,SUNDARAM,SUNDARAM MULTI PAP LTD,Commercial Printing/ Stationery,SERVICES,0.7306631809711983,3.0013229327108926
1690,SUNDARMFIN,SUNDARAM FINANCE LTD,Fin COS (including NBFCs),Finance,0.5049435292566165,5.99180565162416
1691,SUNDARMHLD,SUNDARAM FINANCE HOLDINGS LTD,DIVERSIFIED SERVICES,Diversified,0.3195186440250898,14.665030659538015
1692,SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD,Auto Parts & Equipment,CDGS ,0.09083530624352157,-144.50791394052536
1693,SUNDRMFAST,SUNDRAM FASTENERS LTD,Auto Parts & Equipment,CDGS ,0.9329187409175216,-12.316172522672497
1694,SUNFLAG,SUNFLAG IRON AND STEEL COMPANY LTD,Iron & Steel and Intermediary Products,Basic Materials,0.35030767847510813,1016.9377634701161
1695,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD,Pharmaceuticals,Healthcare,0.6557392095074057,1.163723101980918
1696,SUNTECK,SUNTECK REALTY LTD,Realty,CAPITAL GOODS,0.984531257722561,-14.871403374140757
1697,SUNTV,SUN TV NETWORK LTD,Broadcasting & Cable TV,SERVICES,0.7877657394627798,-15.989774317521332
1698,SUPERHOUSE,SUPERHOUSE LTD,Footwear,CDGS ,0.45264880035301935,52.83447206917246
1699,SUPERSPIN,SUPER SPINNING MILLS LTD,Textiles,Industrials,0.6542015673757846,-54.366459098371855
1701,SUPRAJIT,SUPRAJIT ENGINEERING LTD,Auto Parts & Equipment,CDGS ,1.089892937029425,-9.246085043230412
1702,SUPREMEENG,SUPREME ENGINEERING LTD,STEEL PRODUCTS,Industrials,-0.24914817419343488,-45.5043051744344
1703,SUPREMEIND,SUPREME INDUSTRIES LTD,PLASTIC PRODUCTS,Industrials,1.0039878500441914,13.964532737260637
1704,SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD,Construction & Engineering,CAPITAL GOODS,-1.085643409373819,-3.891307894883256
1705,SURANASOL,SURANA SOLAR LTD,Electronic Components / Equipment & Instruments,CAPITAL GOODS,0.7428467497391322,1497.8777504025443
1706,SURANAT&P,SURANA TELECOM AND POWER LTD,Telecom Cables,Telecom,1.9257641692371337,262.85539748479613
1707,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD,Textiles,Industrials,0.5907050758066945,-31.508692959201156
1708,SURYAROSNI,SURYA ROSHNI LTD,Iron & Steel and Intermediary Products,Basic Materials,0.732484489575022,-38.342960526250536
1709,SURYODAY,SURYODAY SMALL FINANCE BANK LTD,BANKS - PVT,Finance,0.5753227553735022,-2.3523683795178107
1710,SUTLEJTEX,SUTLEJ TEXTILES AND INDUSTRIES LTD,Textiles,Industrials,1.2465174953078788,4.234248111234518
1711,SUULD,SUUMAYA INDUSTRIES LTD,FABRICS & GARMENTS,CDGS ,-0.34849889929330846,-62.362468648381444
1712,SUVEN,SUVEN LIFE SCIENCES LTD,Pharmaceuticals,Healthcare,0.034489532448119205,-93.66998530174516
1713,SUVENPHAR,SUVEN PHARMACEUTICALS LTD,Pharmaceuticals,Healthcare,1.763528373582488,20.79666932739841
1714,SUVIDHAA,SUVIDHAA INFOSERVE LTD,Internet Software & Services,Information Technology,0.005980614322756897,-95.96264335375
1715,SUZLON,SUZLON ENERGY LTD,Heavy Electrical Equipment,Industrials,0.698064481572838,7.313984671785678
1716,SVPGLOB,SVP GLOBAL VENTURES LTD,Textiles,Industrials,-0.1503798993464375,-75.99670114668837
1717,SWANENERGY,SWAN ENERGY LTD,Textiles,Industrials,1.349407996118179,51.97684636800015
1718,SWARAJENG,SWARAJ ENGINES LTD,Industrial Machinery,CAPITAL GOODS,1.5172269415809578,9.748653755387672
1719,SWELECTES,SWELECT ENERGY SYSTEMS LTD,Heavy Electrical Equipment,Industrials,-0.46609356486347664,-498.5963778830861
1720,SWSOLAR,STERLING AND WILSON SOLAR LTD,Construction & Engineering,CAPITAL GOODS,0.34931062419004993,86.29341629716014
1721,SYMPHONY,SYMPHONY LTD,Consumer Electronics,CAPITAL GOODS,0.8850381821261376,-33.920242147611404
1723,SYNGENE,SYNGENE INTERNATIONAL LTD,Pharmaceuticals,Healthcare,0.8609999191958166,-12.833452108749544
1724,TAINWALCHM,TAINWALA CHEMICAL AND PLASTIC (I) LTD,PLASTIC PRODUCTS,Industrials,0.1327653897027429,1637.828457994636
1725,TAJGVK,TAJ GVK HOTELS & RESORTS LTD,Hotels,SERVICES,0.14232926308316926,61.09790184832089
1726,TAKE,TAKE SOLUTIONS LTD,Pharmaceuticals,Healthcare,0.029467733149944133,-91.97061214019482
1727,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD,Auto Parts & Equipment,CDGS ,0.7674463873400861,6.159424846750405
1730,TANLA,TANLA PLATFORMS LTD,Software Products,Information Technology,0.8830987217297585,-33.71659791419436
